"n_distributor_id","dist_name","item_code","item_name","category_abc","category_fms","volume","pack","last_sale_date","last_purchase_date","last_stock_adjustment_date","last_sale_return_date","last_customer_breakage_expiry_date","last_godown_breakage_expiry_date","sale_amt","purchase_amt","stock_adjustment_amt","sale_return_amt","customer_breakage_expiry_amt","godown_breakage_expiry_amt","sale_qty","purchase_qty","stock_adjustment_qty","sale_return_qty","customer_breakage_expiry_qty","godown_breakage_expiry_qty","line_cut_customer_count","line_cut_challan_count","line_cut_no_of_days","line_cut_total_qty"
2,Simba,57179,CURAPROX ULTRA SOFT TOOTHBRUSH 1 NOS,D,S,1534.8,BOX,2023-04-07,,,2023-04-14,,,4164.50,,,338.14,,,12.000,,,1.000,,,,,,
2,Simba,57541,SITANAT 100 TABLET 10 NOS,D,S,0.0,NaN,2023-03-30,,2023-04-06,,,,993.74,,-185.84,,,,9.000,,2.000,,,,1,1,1,1.0
2,Simba,58195,BUDEFEX RESPULE 7 X 2 ML,D,S,0.0,NaN,2023-04-20,,,,,,531.07,,,,,,7.000,,,,,,1,1,1,-1.0
2,Simba,58631,MEGLOW SKIN BRIGHTENING WOMEN CREAM 50 G,D,S,,,2023-04-12,,,2023-03-29,,,313.60,,,156.80,,,4.000,,,2.000,,,,,,
2,Simba,58809,DYDROHOPE TABLET 10 NOS,B,M,,,2023-04-20,2023-04-14,2023-04-05,2023-04-20,,,56439.25,47124.00,0.00,2412.20,,,177.000,170.000,36.000,8.000,,,,,,
2,Simba,58820,BESICOR T 2.5 TABLET 10 NOS,D,S,,,2023-04-20,2023-04-07,,,,,814.24,1542.80,,,,,10.000,20.000,,,,,3,3,3,4.0
2,Simba,59299,BROADVITA PROTEIN POWDER 200 G,D,S,,,2023-04-17,,,,,,644.34,,,,,,3.000,,,,,,1,1,1,5.0
2,Simba,59908,TSART B 2.5 TABLET 10 NOS,,,,,,2023-04-08,,,,,,6364.00,,,,,,100.000,,,,,,,,
2,Simba,162,MG HT 10TAB,C,M,115.9,STRIP,2023-04-19,2023-03-29,2023-04-19,2023-03-23,,,9796.01,4759.20,-594.90,594.90,,,79.000,40.000,37.000,5.000,,,,,,
2,Simba,353,OLEPTAL OD 600MG 10TAB,C,S,22.0,STRIP,2023-04-19,2023-04-20,2023-03-27,2023-03-29,,,9596.49,10992.60,-890.20,3382.71,,,50.000,60.000,5.000,18.000,,,1,1,1,1.0
2,Simba,414,KEEOROL 60K 4CAP,D,S,59.1,STRIP,2023-04-18,2023-04-07,,,,,3096.80,3150.00,,,,,50.000,55.000,,,,,,,,
2,Simba,793,KETOEG 75GM SOAP,D,S,0.0,NaN,2023-04-20,2023-03-23,,,,,2218.15,2314.20,,,,,30.000,36.000,,,,,,,,
2,Simba,22875,AG HEAL 60GM GEL,D,S,455.5,TUBE,2023-04-15,,2023-03-25,2023-04-03,,,730.31,,0.00,184.96,,,4.000,,10.000,1.000,,,,,,
2,Simba,23151,SUDIN KID PLUS SYP 60ML,D,S,128.7,BOTTLE,,,2023-04-06,,,,,,57.84,,,,,,2.000,,,2.000,1,1,1,3.0
2,Simba,23946,ZAROCIN-250 TAB,D,S,70.6,STRIP,2023-04-10,2023-03-27,,2023-04-12,,,777.89,487.70,,51.95,,,17.000,11.000,,1.000,,,,,,
2,Simba,23990,FLAMESE GEL,D,S,216.9,TUBE,2023-04-20,2023-04-16,,,,,866.77,1015.74,,,,,16.000,20.000,,,,,,,,
2,Simba,24679,COVERSYL AM 8/10,C,M,24.8,STRIP,2023-04-20,2023-03-31,2023-03-27,2023-04-20,,,16095.74,29080.68,0.00,1364.69,,,106.000,201.000,10.000,9.000,,,1,1,1,0.0
2,Simba,25214,CIPROWIN TZ 250MG/300MG 10TAB(NON RETURNABLE),D,S,23.5,STRIP,2023-03-29,2023-03-21,,,,,984.90,820.80,,,,,42.000,40.000,,,,,,,,
2,Simba,25648,PIGMENTO 40TAB,B,F,87.6,BOTTLE,2023-04-20,2023-04-18,2023-04-17,2023-04-18,,,32915.43,36740.24,0.00,304.19,,,322.000,380.000,60.000,3.000,,,3,3,3,-12.0
2,Simba,25966,GLUCOMUST M TABLET 10 NO`S,B,F,34.6,STRIP,2023-04-20,2023-04-17,2023-04-02,,2023-03-29,2023-03-29,19934.45,4773.00,0.00,,231.44,231.44,594.000,150.000,10.000,,8.000,,4,4,4,6.0
2,Simba,26790,ACHICID D 10CAP,C,M,67.0,STRIP,2023-04-19,2023-04-20,,2023-04-05,,,16299.14,16200.80,,61.71,,,284.000,308.000,,1.000,,,,,,
2,Simba,26880,MANJISHTA 250MG 60TAB,D,N,162.6,BOTTLE,,2023-04-10,,,,,,7840.20,,,,,,60.000,,,,,,,,
2,Simba,26985,ACOTIBIEN 10TAB,C,M,33.8,STRIP,2023-04-19,2023-04-10,2023-04-07,2023-04-07,,,4729.46,7328.40,-366.42,260.56,,,37.000,60.000,9.000,2.000,,,2,2,2,2.0
2,Simba,27427,LOGISPOR 200MG 7CAP,D,N,,,,2023-03-31,,,,,,1253.60,,,,,,10.000,,,,,,,,
2,Simba,27469,NEO LC 10TAB,C,M,134.0,STRIP,2023-04-20,2023-03-26,2023-03-21,2023-03-31,,,26479.62,16414.00,0.00,871.77,,,163.000,110.000,6.000,5.000,,,2,2,1,1.0
2,Simba,27554,VICYN 50MG 10TAB,D,S,9.7,STRIP,2023-04-19,2023-04-16,,,,,6789.15,7039.80,,,,,27.000,30.000,,,,,,,,
2,Simba,27791,ETOGESIC MR 10TAB,D,S,67.0,STRIP,2023-04-17,,2023-04-19,,,,675.03,,746.95,,,,4.000,,7.000,,,1.000,,,,
2,Simba,27859,TORSID PLUS 10MG/50MG 10TAB,D,S,8.4,STRIP,2023-04-15,2023-04-11,2023-04-17,,,,981.82,609.04,-121.80,,,,31.000,20.000,4.000,,,,2,2,2,9.0
2,Simba,28509,HAIRBLESS TABLET 10 NO`S,A,F,46.8,STRIP,2023-04-20,2023-04-18,2023-04-16,2023-04-20,,,71922.63,41187.00,0.00,2018.59,,,498.000,300.000,116.000,14.000,,,4,4,3,5.0
2,Simba,29557,DABUR ASHWAGANDHA TABLET 60 NO`S,D,S,0.0,NaN,,,2023-04-07,,,,,,1229.48,,,,,,14.000,,,14.000,,,,
2,Simba,29677,ISOTROIN 20 MG CAPSULES 15 NO`S,A,F,48.1,STRIP,2023-04-20,2023-04-20,,2023-03-28,,,45826.23,49360.00,,983.78,,,140.000,160.000,,3.000,,,,,,
2,Simba,29835,ZEROSTIFF POWDER 10.5 GM,D,S,38.6,SACHET,,2023-03-26,,,,,,2160.00,,,,,,33.000,,,,,,,,
2,Simba,30135,DUPAX 20 TABLET 15 NOS,D,S,74.4,STRIP,2023-03-30,,,,,,107.48,,,,,,1.000,,,,,,,,,
2,Simba,30301,RECLIMET PG 60MG 10TAB,D,M,32.9,STRIP,2023-04-18,2023-04-12,,,,,4205.23,4753.80,,,,,50.000,60.000,,,,,,,,
2,Simba,30693,NEMOCID 250MG SUSP. 10ML,D,M,43.3,BOTTLE,2023-04-20,2023-04-15,2023-04-17,2023-04-14,,,1115.88,1423.98,0.00,33.80,,,63.000,90.000,2.000,2.000,,1.000,1,1,1,5.0
2,Simba,30850,NEUROCETAM 15ML INJECTION,D,S,39.69,AMPOULE,2023-04-01,,,2023-04-03,,,781.69,,,781.69,,,6.000,,,6.000,,,,,,
2,Simba,31127,AMLONG H TABLET 10 NOS,D,M,11.9,STRIP,,,2023-03-29,,,,,,-147.81,,,,,,3.000,,,,2,2,1,4.0
2,Simba,31653,CORTIMAX 6 MG.,C,M,15.4,STRIP,2023-04-19,2023-04-02,2023-03-21,2023-04-03,2023-03-29,2023-03-29,10595.70,4216.83,0.00,89.96,639.70,639.70,130.000,60.000,2.000,1.000,10.000,,4,4,4,-4.0
2,Simba,31915,CLEARGEL AP GEL 15 GM,B,F,9.1,TUBE,2023-04-20,2023-04-14,,2023-04-20,,,19494.97,31339.50,,220.53,,,88.000,150.000,,1.000,,,,,,
2,Simba,32376,ACTOID 10 CAPSULE 10 NOS,C,M,25.6,STRIP,2023-04-20,2023-03-31,2023-04-11,2023-04-15,,,24207.69,25071.00,-7671.60,1331.56,,,91.000,100.000,36.000,5.000,,2.000,4,6,4,7.0
2,Simba,32414,ALZIL M 5 TABLET 10 NOS,C,M,19.6,STRIP,2023-04-20,2023-03-31,2023-03-30,2023-04-13,,,10345.83,24686.00,-123.43,1433.11,,,79.000,200.000,1.000,11.000,,,,,,
2,Simba,33570,EBOV 90MG TAB,D,S,22.4,STRIP,2023-04-19,,,,,,1320.56,,,,,,9.000,,,,,,,,,
2,Simba,33585,MEDIKER 50ML SHAMPOO,B,F,111.4,BOTTLE,2023-04-20,,2023-04-20,2023-04-18,,,22352.77,,0.00,433.07,,,571.000,,4.000,11.000,,,1,1,1,0.0
2,Simba,34398,ODIMONT LC SYRUP 60 ML,D,S,176.3,BOTTLE,2023-04-19,,,2023-04-13,,,734.78,,,83.83,,,9.000,,,1.000,,1.000,,,,
2,Simba,34450,FLUTICONE NASAL SPRAY 120 MD,D,S,111.1,BOTTLE,2023-04-20,,2023-04-20,2023-04-12,,,6241.60,,0.00,297.22,,,21.000,,8.000,1.000,,,,,,
2,Simba,34853,TYNEPT TABLET 10 NOS,D,S,15.6,STRIP,2023-04-20,,2023-04-20,2023-04-13,,,4695.44,,-242.94,251.40,,,56.000,,9.000,3.000,,,4,4,3,8.0
2,Simba,35825,VIBITE M 1000 TABLET 15 NOS,D,S,151.4,STRIP,2023-04-17,2023-04-06,,,,,3816.62,3500.40,,,,,31.000,30.000,,,,,,,,
2,Simba,36164,EGLUCENT RAPID KWIKPEN 3ML,C,S,44.9,PRE-FILLED PEN,2023-04-20,2023-04-19,,,,,17010.28,14151.50,,,,,20.000,17.000,,,,,1,1,1,-3.0
2,Simba,36247,DEKSEL NANO 1000 IU SPRAY 15 ML,D,S,215.0,BOTTLE,2023-04-20,,,2023-03-23,,,1720.26,,,246.85,,,7.000,,,1.000,,,,,,
2,Simba,36860,ADAPLE C GEL,C,M,68.9,TUBE,2023-04-19,,2023-04-07,,2023-03-25,2023-03-25,5670.36,,-132.86,,265.72,265.72,34.000,,7.000,,2.000,,1,1,1,2.0
2,Simba,37185,MAXVIDA  ADVANCE VANILLA POWDER 400 GM,D,S,1681.4,JAR,2023-04-17,2023-03-29,,,,,4236.55,12259.92,,,,,8.000,24.000,,,,,,,,
2,Simba,37203,PROTEININA BUTTERSCOTCH FLAV POWDER 200 GM,D,M,1535.4,BOTTLE,2023-04-20,2023-03-28,2023-04-13,,,,7915.54,4027.00,0.00,,,,37.000,20.000,22.000,,,,,,,
2,Simba,37485,ITRATUF 200 CAPSULE 15 NO`S,C,M,117.00000000000001,STRIP,2023-04-12,,2023-04-12,2023-04-11,2023-03-29,2023-03-29,4301.50,,-255.54,812.03,1277.70,1277.70,16.000,,1.000,3.000,5.000,,8,9,7,9.0
2,Simba,37527,CILACAR 10 MG TABLET 15 NO`S,A,F,7.7,STRIP,2023-04-20,2023-04-19,2023-04-18,2023-04-19,,,601595.88,1265679.60,0.00,8026.70,,,5128.000,10530.000,970.000,67.000,,3.000,21,21,15,12.0
2,Simba,37947,TORIB 60 TABLET 10 NO`S,C,M,20.2,STRIP,2023-04-19,,2023-04-13,,,,9388.38,,0.00,,,,129.000,,6.000,,,,,,,
2,Simba,38514,VINGLYN M 1000 MG TABLET 15 NO`S,D,M,104.8,STRIP,2023-04-20,,,2023-04-08,,,7290.32,,,515.21,,,85.000,,,6.000,,,2,2,2,1.0
2,Simba,38682,FAROGRAP TABLET 10 NOS,D,S,67.0,STRIP,2023-03-30,,2023-04-20,,,,662.98,,0.00,,,,1.000,,4.000,,,1.000,,,,
2,Simba,38879,QTRIPIL 50 TABLET 10 NOS,D,S,67.0,STRIP,2023-04-20,2023-04-11,2023-04-19,,,,885.95,465.80,0.00,,,,18.000,10.000,16.000,,,2.000,1,1,1,8.0
2,Simba,38898,DESRINA 50 TABLET 10 NOS,D,S,7.6,STRIP,2023-04-04,,2023-04-19,,,,1305.15,,0.00,,,,13.000,,6.000,,,3.000,,,,
2,Simba,39290,NICOSTAR 5MG TABLET 30 NOS,A,F,113.7,BOTTLE,2023-04-20,2023-04-10,2023-04-20,2023-04-17,,,58165.00,40124.20,0.00,1121.58,,,260.000,200.000,98.000,5.000,,,2,5,3,3.0
2,Simba,948,FERCEE RED SYRUP 450 ML,D,S,920.16,BOTTLE,2023-04-16,2023-03-21,,,,,788.80,1569.50,,,,,11.000,25.000,,,,,1,1,1,1.0
2,Simba,2008,AMLACE 10TAB,D,M,16.0,STRIP,2023-04-20,2023-04-20,2023-04-08,2023-04-14,,,6026.62,8357.70,771.48,412.86,,,89.000,130.000,32.000,6.000,,,,,,
2,Simba,2753,STANLIP TAB 145MG,B,F,27.2,STRIP,2023-04-20,2023-03-31,2023-03-29,2023-04-04,2023-03-22,2023-03-22,107850.63,101290.80,0.00,415.56,1985.77,1985.77,819.000,780.000,10.000,3.000,17.000,,2,2,2,-1.0
2,Simba,2790,DIGENE GEL ORANGE 450ML,D,S,878.5,BOTTLE,2023-04-20,2023-04-17,2023-04-17,2023-03-25,,,1025.40,2072.28,-1135.49,135.93,,,8.000,16.000,31.000,1.000,,,7,9,7,10.0
2,Simba,3039,SEROFLO 125 SYNCHRO INHALER,C,S,215.5,BOX,2023-04-14,2023-04-19,,,,,2763.64,4356.00,,,,,6.000,10.000,,,,,,,,
2,Simba,3191,PRUVICT 1 10TAB,B,F,19.4,STRIP,2023-04-20,2023-04-19,2023-04-11,2023-04-11,,,41011.20,44464.00,0.00,725.33,,,279.000,320.000,2.000,5.000,,,2,2,2,0.0
2,Simba,3621,EUREPA MF 2,C,M,74.6,STRIP,2023-04-20,2023-04-19,,2023-04-15,,,22674.58,28862.60,,716.83,,,126.000,170.000,,4.000,,,2,2,2,1.0
2,Simba,3905,IVEPRED 125MG INJ,D,S,,,,,2023-04-01,,,,,,0.00,,,,,,4.000,,,11.000,,,,
2,Simba,4594,LEVEPSY 250 TAB,D,S,33.5,STRIP,2023-04-14,2023-04-11,2023-03-30,,,,258.01,728.28,60.15,,,,4.000,12.000,1.000,,,,,,,
2,Simba,4614,RIZACT 10MG 4TAB,C,M,55.3,STRIP,2023-04-19,2023-04-11,,2023-04-20,,,5044.54,6495.00,,466.69,,,22.000,30.000,,2.000,,,1,1,1,1.0
2,Simba,4681,MOXIFLOX 5TAB,C,M,70.7,STRIP,2023-04-20,2023-04-12,2023-04-20,,,,3691.44,4102.00,820.40,,,,39.000,50.000,40.000,,,,,,,
2,Simba,4734,CRISANTA 21TAB,C,M,159.123712,STRIP,2023-04-19,2023-04-19,2023-03-21,2023-03-29,,,8907.94,18321.00,1099.26,394.92,,,23.000,50.000,3.000,1.000,,,,,,
2,Simba,4866,AZEE 250 6TAB,A,F,13.9,STRIP,2023-04-20,2023-04-12,2023-03-29,2023-04-12,,,52917.06,84823.20,0.00,1331.85,,,1186.000,2100.000,280.000,29.000,,2.000,2,2,1,4.0
2,Simba,5004,ACE PROXYVON TH 4MG 10TAB,D,S,59.8,STRIP,2023-04-20,2023-04-16,2023-04-19,,,,2897.76,4575.30,0.00,,,,18.000,30.000,22.000,,,1.000,3,3,3,5.0
2,Simba,5333,ENCORATE-CHRONO 300MG 10TAB,B,F,67.0,STRIP,2023-04-20,2023-04-03,2023-04-19,2023-04-19,,,29199.83,27022.47,0.00,803.61,,,709.000,690.000,34.000,19.000,,,4,4,4,2.0
2,Simba,5423,EMANZEN FORTE 10MG 10TAB,C,F,20.2,STRIP,2023-04-19,2023-04-17,2023-04-04,2023-04-03,2023-03-24,2023-03-24,27196.58,7928.40,0.00,126.93,199.16,199.16,203.000,60.000,2.000,1.000,2.000,,2,2,2,-9.0
2,Simba,5710,VALZAAR 40 10TAB,C,M,8.4,STRIP,2023-04-10,,2023-04-10,2023-04-08,,,4895.08,,-220.53,468.02,,,64.000,,11.000,6.000,,,6,7,6,9.0
2,Simba,5784,JIMHAIR M 10TAB,C,M,159.0,STRIP,2023-04-20,2023-04-14,2023-04-18,,,,5974.21,22789.50,0.00,,,,37.000,150.000,8.000,,,,2,2,1,1.0
2,Simba,5854,NIOCLEAN GEL 20GM,C,F,83.9,TUBE,2023-04-20,2023-04-13,2023-04-20,2023-04-10,,,24315.18,30663.00,0.00,107.89,,,226.000,300.000,24.000,1.000,,,,,,
2,Simba,6103,BETNESOL TABLET 20TAB,B,F,14.2,STRIP,2023-04-20,2023-04-19,2023-04-17,2023-04-19,,,34317.60,13052.69,0.00,3067.59,,,908.000,384.000,42.000,81.000,,12.000,14,14,12,27.0
2,Simba,6111,RHINOCOBAL 250MCG 2.3ML NASAL SPRAY,D,S,95.8,BOTTLE,2023-04-19,2023-04-15,,,,,2417.40,2295.00,,,,,10.000,10.000,,,,,,,,
2,Simba,6333,AMBRODIL TABS,D,M,6.7,STRIP,2023-04-20,2023-04-11,,2023-04-11,,,1168.67,1609.15,,56.49,,,61.000,90.000,,3.000,,,2,2,2,11.0
2,Simba,6591,HEPJAUN SYP 300ML,D,S,812.5,BOTTLE,,2023-04-20,2023-04-18,,,,,5102.82,-102.06,,,,,50.000,1.000,,,,1,1,1,1.0
2,Simba,7059,PROHANCE VANILA 200GM,C,M,1174.1,BOX,2023-04-20,2023-03-31,,2023-04-14,2023-03-22,2023-03-22,14916.80,16298.85,,1427.21,353.90,353.90,73.000,84.000,,7.000,2.000,,4,8,7,7.0
2,Simba,7221,MOXIEYE D 5ML EYE DROP,D,S,81.7,BOTTLE,2023-04-20,2023-04-10,,2023-03-31,,,2106.50,1980.00,,422.40,,,20.000,20.000,,4.000,,,,,,
2,Simba,7456,KOFAREST PD SYRUP 100 ML,A,F,206.2,BOTTLE,2023-04-20,2023-03-26,2023-03-24,2023-04-12,,,34517.50,21486.63,0.00,936.60,,,433.000,300.000,10.000,11.000,,,2,2,1,16.0
2,Simba,7658,CARDACE AM 5 MG TABLET 15 NO`S,C,M,10.8,STRIP,2023-04-20,,2023-03-31,2023-04-08,,,19622.57,,0.00,219.87,,,90.000,,40.000,1.000,,2.000,1,1,1,1.0
2,Simba,7725,DIGECAINE SYRUP 200 ML,C,M,403.1,BOTTLE,2023-04-20,2023-04-06,2023-04-03,,,,11696.48,14067.20,1632.80,,,,88.000,112.000,37.000,,,,10,10,5,7.0
2,Simba,8073,AXOGURD CAPSULES 10 CAP,D,S,59.3,STRIP,2023-04-15,,,,,,3039.00,,,,,,23.000,,,,,,,,,
2,Simba,8623,GANATON TOTAL 10CAP,A,F,90.48025600000001,STRIP,2023-04-20,2023-04-17,2023-03-28,,,,64828.92,73431.90,0.00,,,,225.000,270.000,6.000,,,,3,3,3,2.0
2,Simba,8732,PENTASA SACHET 1GM,A,M,5.6,SACHET,2023-04-19,2023-04-20,2023-04-17,2023-04-15,,,75468.33,84042.00,-3907.86,4165.10,,,1736.000,2000.000,93.000,95.000,,,9,10,8,83.0
2,Simba,9031,CLOPICARD 15TAB CLOPIDOGREL(75MG),D,M,37.2,STRIP,2023-04-16,2023-03-21,2023-04-05,2023-04-14,,,3209.60,952.00,23.80,136.00,,,118.000,40.000,23.000,5.000,,,1,2,2,2.0
2,Simba,9059,ETOZOX 90 10TAB ETORICOXIB(90MG)(NON RETURNABLE),D,M,17.8,STRIP,2023-04-20,,2023-04-12,,,,5241.60,,0.00,,,,156.000,,4.000,,,,1,1,1,1.0
2,Simba,9111,MUCOLINC 100ML EXPECTORANT (NON RETURNABLE),D,S,209.2,BOTTLE,2023-04-03,,,,,,42.90,,,,,,2.000,,,,,,,,,
2,Simba,10096,SENQUEL 100GM,D,M,206.23060000000004,TUBE,2023-04-19,2023-04-17,2023-04-15,2023-04-12,,,1521.86,3286.44,0.00,175.40,,,16.000,36.000,2.000,2.000,,,,,,
2,Simba,10339,RECLIDE TAB,B,F,22.6,STRIP,2023-04-20,2023-04-17,,2023-04-11,,,20197.42,30901.20,,449.45,,,271.000,440.000,,6.000,,,2,2,2,1.0
2,Simba,10540,UV MED 50ML,C,M,444.4287929999994,TUBE,2023-04-10,,2023-04-01,2023-04-05,,,3312.69,,0.00,1025.67,,,13.000,,6.000,4.000,,7.000,2,2,2,0.0
2,Simba,11081,TROPAN 2.5,C,M,11.5,STRIP,2023-04-19,2023-03-30,,2023-04-03,2023-03-28,2023-03-28,22168.60,22207.50,,470.94,1057.50,1057.50,342.000,350.000,,7.000,18.000,,,,,
2,Simba,11170,PAXIDEP CR 25MG 10TAB,C,M,22.230000000000004,STRIP,2023-04-20,2023-04-14,2023-03-24,2023-04-20,2023-03-29,2023-03-29,7302.51,6068.56,151.71,485.48,1519.68,1519.68,46.000,40.000,1.000,3.000,12.000,1.000,,,,
2,Simba,11570,ABANA 60TAB,C,F,125.8,BOTTLE,2023-04-17,,2023-03-28,2023-04-12,,,7253.12,,0.00,965.35,,,72.000,,40.000,12.000,,,1,1,1,1.0
2,Simba,11838,PROPYGENTA NF CREAM 30GM,C,F,99.5,TUBE,2023-04-19,2023-03-28,,2023-04-04,,,16496.80,15107.00,,159.48,,,103.000,100.000,,1.000,,,6,6,6,7.0
2,Simba,11846,HHSONE CREAM 30GM,C,M,98.7,TUBE,2023-04-20,2023-04-14,,,,,9202.04,12551.55,,,,,38.000,55.000,,,,,,,,
2,Simba,12008,MONOCEF O CV 200MG TAB,C,M,207.3248,STRIP,2023-04-20,2023-04-11,2023-04-13,2023-04-06,,,16190.72,27493.14,0.00,224.00,,,78.000,150.000,2.000,1.000,,1.000,,,,
2,Simba,12553,LULY CREAM 15GM,D,M,104.6,TUBE,2023-04-20,2023-04-11,2023-04-08,,,,5564.49,3452.10,0.00,,,,46.000,30.000,8.000,,,,1,2,2,5.0
2,Simba,12817,LOSATEC H 10TAB,D,S,11.5,STRIP,2023-04-16,,,2023-04-18,,,2629.23,,,202.52,,,25.000,,,2.000,,,,,,
2,Simba,12995,DULCOFLEX 5MG SUPPO (CHILDREN),B,F,37.7,PACKET,2023-04-20,2023-04-08,2023-04-19,2023-04-13,,,21447.29,26810.91,0.00,1532.10,,,598.000,801.000,482.000,42.000,,1.000,4,4,4,5.0
2,Simba,13151,VINLEP 150MG TAB,D,S,25.7,STRIP,2023-04-20,2023-03-29,,,,,798.06,1367.86,,,,,11.000,20.000,,,,,2,2,2,-16.0
2,Simba,13416,ROSYS 10MG 10TAB,D,S,11.2,STRIP,2023-04-20,2023-03-22,,,,,1191.58,1993.00,,,,,28.000,50.000,,,,,,,,
2,Simba,39316,TENLIMAC M 500 TABLET 15 NOS,D,M,129.7,STRIP,2023-04-15,2023-03-31,2023-04-17,2023-04-11,,,11679.38,11137.00,-111.37,117.56,,,99.000,100.000,1.000,1.000,,1.000,3,3,3,4.0
2,Simba,39486,FEXY SUSPENSION 60 ML,D,M,151.3,BOTTLE,2023-04-19,2023-04-18,,2023-03-23,,,3916.94,1765.30,,93.17,,,42.000,20.000,,1.000,,,,,,
2,Simba,39559,LUPIAQUA CREAM 100 GM,D,S,348.8,TUBE,2023-04-20,2023-03-31,,,,,3182.92,2443.77,,,,,11.000,9.000,,,,,1,1,1,-8.0
2,Simba,39668,VERIFICA M 50MG/1000MG TABLET 15 NOS,D,S,125.9,STRIP,2023-04-18,2023-04-09,,,,,1705.20,5206.44,,,,,15.000,50.000,,,,,,,,
2,Simba,39754,TELEKAST 5 TABLET 10 NOS,D,S,16.5,STRIP,2023-04-10,2023-03-27,,2023-04-12,,,1195.48,3762.00,,79.42,,,15.000,50.000,,1.000,,,,,,
2,Simba,39981,CERVICAL COLLAR S HARD ADJUSTABLE LIVEASY OSG,D,S,3148.6,BOX,,,,2023-04-18,,,,,,200.00,,,,,,1.000,,,,,,
2,Simba,40030,BD INSULIN SYRINGE 40 IU/31G,C,F,249.5,PACKET,2023-04-20,2023-04-14,2023-04-13,2023-04-19,,,40315.40,52152.00,0.00,285.00,,,5970.000,8000.000,280.000,40.000,,,1,1,1,0.0
2,Simba,40305,NU PTH PRE FILLED INJECTION 3 ML,C,S,455.7,CARTRIDGE,2023-04-09,,,,,,11111.00,,,,,,3.000,,,,,,,,,
2,Simba,40760,RELIFE SYRUP 100 ML,D,S,206.4,BOTTLE,2023-04-17,,,,,,225.28,,,,,,6.000,,,,,,,,,
2,Simba,40772,TELX 3D 40/5/6.25 TABLET 15 NOS,D,S,0.0,NaN,2023-04-10,,,,,,83.97,,,,,,1.000,,,,,,,,,
2,Simba,40783,TELISTA AM TABLET 15 NOS,B,F,44.2,STRIP,2023-04-20,2023-04-09,2023-03-28,,,,41791.05,42327.85,0.00,,,,240.000,260.000,44.000,,,,1,1,1,1.0
2,Simba,41127,PAIN RELIEF GEL 30GM LIVEASY WELLNESS,C,F,109.5,TUBE,2023-04-20,2023-04-20,2023-04-18,2023-04-14,,,11692.50,7100.13,0.00,343.75,,,234.000,546.000,86.000,7.000,,1.000,3,4,4,206.0
2,Simba,41510,DEXIMON PX EYE/EAR DROP 5 ML,D,M,64.4,BOTTLE,2023-04-20,,,2023-04-04,,,1575.06,,,325.71,,,24.000,,,5.000,,,,,,
2,Simba,43512,DISPOVAN HYPODERMIC NEEDLE 26 G X 0.5 INCH,D,S,165.5,PACKET,2023-04-12,2023-03-31,,2023-04-05,,,150.00,640.00,,70.00,,,200.000,1000.000,,100.000,,,,,,
2,Simba,50601,OTRIVIN BREATHE CLEAN DAILY NASAL WASH 100 ML,D,S,361.8,BOTTLE,2023-04-17,2023-04-08,,2023-04-20,,,7428.00,10919.35,,1733.20,,,30.000,50.000,,7.000,,,,,,
2,Simba,51619,WILCOXIA MR 8 TABLET 10 NOS,B,M,67.0,STRIP,2023-04-20,2023-04-14,2023-04-12,2023-04-15,,,18019.66,36353.44,-181.77,1170.72,,,91.000,200.000,3.000,6.000,,,3,4,3,4.0
2,Simba,51634,GAS O FAST GUAVA SCACHET 5 GM,D,S,55.8,BOTTLE,2023-04-19,2023-04-08,,,,,908.20,643.21,,,,,157.000,120.000,,,,,3,3,2,14.0
2,Simba,51636,AEROMONT B TABLET 10 NOS,C,M,26.2,STRIP,2023-04-20,2023-04-18,2023-04-05,2023-03-21,,,6430.20,10155.26,0.00,274.83,,,108.000,180.000,20.000,5.000,,,2,2,2,11.0
2,Simba,51665,FUNGITOP CREAM 15 G MICONAZOLE(2.0%),D,S,74.0,TUBE,,,2023-03-28,,,,,,-11.38,,,,,,1.000,,,,,,,
2,Simba,51872,RYBELSUS 7 MG TABLET 10 NOS,A,F,447.447,STRIP,2023-04-20,2023-04-06,2023-03-30,2023-04-20,,,441804.00,364320.00,0.00,67795.20,,,176.000,150.000,30.000,27.000,,,3,3,3,4.0
2,Simba,51925,SENSODYNE SENSITIVITY & GUM TOOTHPASTE 70 GM,C,M,,,2023-04-19,,,2023-03-25,,,8334.60,,,287.40,,,58.000,,,2.000,,,,,,
2,Simba,51950,ATCHOL 10 TABLET 15 NOS,D,M,30.5,STRIP,2023-04-20,2023-04-19,2023-04-12,,,,3407.92,4963.95,-130.65,,,,123.000,190.000,7.000,,,,2,2,2,2.0
2,Simba,52003,ZILZOX 40 TABLET 15 NOS,D,S,40.1,STRIP,2023-04-20,2023-04-15,2023-04-11,2023-03-24,,,1831.97,2495.70,0.00,266.20,,,21.000,30.000,14.000,3.000,,1.000,1,1,1,0.0
2,Simba,13771,EVAZEAL SR 200MG 10TAB,D,S,14.7,STRIP,2023-04-09,2023-04-03,2023-04-09,,,,2321.05,2475.00,0.00,,,,11.000,20.000,40.000,,,9.000,1,1,1,-5.0
2,Simba,14224,LOCERYL NAIL LACQR,B,M,402.2,BOTTLE,2023-04-20,2023-04-07,,2023-04-20,2023-03-27,2023-03-27,24851.44,20314.40,,2155.60,1390.51,1390.51,46.000,40.000,,4.000,3.000,4.000,1,1,1,1.0
